id,japanese,english,latin,category,region,testSet,explanation
pdf_kaibo7_3f6a154a87,古小脳,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_6f446ae4d5,旧小脳,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_28e3c83782,新小脳,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_6e770407e2,小脳体,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_ed214312a2,小脳前葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_8d8baea73d,小脳後葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_eae7694e02,片葉小節葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_55d9d13bcb,小脳虫部第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_d5942747f5,小脳半球第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_7105644b7b,半球,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_9beead46c2,小脳小舌,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_10b5dcc499,中心小葉前裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_8b5447170b,小舌後,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_b5a656330f,小脳中心小葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_e43b43e0d1,中心小,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_08482a4beb,葉第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_fd242b02c4,腹側部第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_50af72d824,背側部第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_916be76afc,中心小葉翼第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_b4c8e7e54c,半球小葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_30f47a8fe7,下部,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_047c727f50,山頂前裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_baf66f143d,中心後裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_6a6b25a252,山頂第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_50a5c0b3f4,山頂内裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_2a75238e22,前四角小葉第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_2b1d4ee207,第一裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_8ab5791a79,山腹前裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_ad7af2f655,単小葉第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_8b7f3dbd1f,半球小,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_54b2009c76,葉と第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_6a18c0cc4d,山腹第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_225191fd35,後四角小葉第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_aa89852599,上後裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_624321f185,山腹後裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_79e2241004,虫部葉第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_263d37418b,半月小葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_5b412130ba,係蹄状小葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_ccae8b4510,上半月小葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_2fef933c57,係蹄状,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_42e6da0f81,小葉第一脚第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_34405f60e4,水平裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_dfd3723107,脚間裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_26feb44cd1,下半月小葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_392de59732,小葉第二脚第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_75f722dfbd,薄月状裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_37a1a9a30c,係蹄正中傍,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_34c1cc9dfe,虫部隆起第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_8d33e626d2,薄小葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_7fcb545a13,正中傍小葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_cfcfffb7b0,二腹小葉前裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_89647fb161,錐体前,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_e70a71a77d,虫部錐体第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_23375a7197,二腹小葉第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_fb4c4db575,外側部第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_99ed60acb9,球小葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_6be8db771e,二腹小葉内裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_304aea6d26,前下,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_debf4a6ac9,二腹小葉内側部,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_dc1067e7a2,背側傍,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_3589b1de3e,片葉第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_ca90a00aeb,第二裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_44f379d71f,錐体後裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_79ec5c298e,虫部垂第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_8f3ee12d95,小脳扁桃,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_0bb9757e92,腹側傍片葉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_14bc7134e3,後外側裂,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_454905ca03,小節,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_2d70846882,虫部小節第,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_7becc30278,片葉脚,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_af980efa6d,小脳活樹,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_7d2149788d,小脳皮質,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_e4fd7ecb2f,顆粒層,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_19a7343605,プルキンエ細胞層,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_c630b52edc,分子層,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_4ddd6342fb,小脳核,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_a812ffbb95,歯状核,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_3cfd3eb38d,小脳外側核,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_2ae42b3a74,歯状核門,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_4d9725119e,栓状核,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_1718d454af,前中位核,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_464b8723fa,球状核,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_af97037567,後中位核,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_5578e2a6f9,室頂核,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_3a4e63cbed,小脳内側核,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_9e21bf5f40,小脳脚,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_aa434014a3,小脳白質,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_4c29338598,白質板,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_b62a72b72c,小脳交連,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_f4e5707614,小脳鈎状束,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_436c73984b,視床上部,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_d0d04b6295,手綱,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_612ca04ed6,手綱溝,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_d5c357b65d,手綱三角,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_c880a3e0dd,視床,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_2aec1fce14,背側視床,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_868aa2dfe4,視床前結節,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_163209e9f4,視床間橋,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_d72f890fa3,視床枕,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_349bea7bd0,視床ヒモ,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_d3705548ac,視床髄条,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_03a6d42e67,腹側視床,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_1bab992196,視床後部,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_a6fc243b82,外側膝状体,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_33d3d4f541,内側膝状体,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_7b9c22227d,視床下部,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_130e54b1f2,乳頭体,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_1ad53911db,下垂体後,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_b0451a2a13,神経部,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_b39eac5a82,視神経交叉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_fe8819b2d1,視交叉,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_5cb8124667,視索,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_915542e941,外側根,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_4e82ea0d04,内側根,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_ba21ee05a9,視索前域,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_92c4851cb7,視索前野,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_7f30666845,灰白隆起,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_beda958ca1,正中隆起,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_2e553be2d1,第三脳室,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_d1c087878a,室間孔,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_f94f51758e,脳弓下器官,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
pdf_kaibo7_3b419c7244,松果体上陥凹,,,nervous system,general,pdf_reference_terms,kaibo7.pdf から追加した解剖学用語です。
